"State","Year","Population","Month","Births","BirthsPerThousandWomen"
"Alabama",2022,1143172.70833032,"Dec",5088,4.45077105403552
"Alaska",2022,159652.66666822,"Dec",753,4.71648871086404
"Arizona",2022,1642492.58333188,"Dec",7049,4.29164799374664
"Arkansas",2022,678314.12499885,"Dec",3169,4.67187676506865
"California",2022,9048128.70832644,"Dec",35541,3.92799452192737
"Colorado",2022,1377723.79166478,"Dec",5094,3.69740294159008
"Connecticut",2022,807811.374997895,"Dec",2982,3.6914558178978
"Delaware",2022,216589.12500187,"Dec",887,4.09531180290026
"DC",2022,198348.833333377,"Dec",708,3.56946894066184
"Florida",2022,4701247.66666762,"Dec",19817,4.21526399055825
"Georgia",2022,2595663.41666428,"Dec",11097,4.27520761311222
"Hawaii",2022,294594.458330785,"Dec",1309,4.44339655069204
"Idaho",2022,441755.750001267,"Dec",1853,4.19462565002195
"Illinois",2022,2836060.75000118,"Dec",10673,3.76331853963127
"Indiana",2022,1532026.83333454,"Dec",6829,4.45749372753239
"Iowa",2022,694899.250000377,"Dec",3072,4.42078473965591
"Kansas",2022,647072.333332565,"Dec",2981,4.60690381343797
"Kentucky",2022,985213.666666166,"Dec",4539,4.60712244822931
"Louisiana",2022,1037892.54166812,"Dec",5148,4.9600510585865
"Maine",2022,283729.499999995,"Dec",1052,3.70775685996704
"Maryland",2022,1387240.99999877,"Dec",5856,4.22132852186836
"Massachusetts",2022,1609525.25000072,"Dec",5644,3.50662408060853
"Michigan",2022,2169480.08333441,"Dec",8494,3.91522377423489
"Minnesota",2022,1255246.83333371,"Dec",5364,4.27326312049256
"Mississippi",2022,665730.958333832,"Dec",3136,4.71061163784342
"Missouri",2022,1367760.41666546,"Dec",5939,4.34213472450024
"Montana",2022,241142.208335066,"Dec",947,3.9271432676114
"Nebraska",2022,434503.791665338,"Dec",2029,4.66969457786174
"Nevada",2022,719725.124999319,"Dec",2850,3.9598450866957
"New Hampshire",2022,290295.874999774,"Dec",998,3.43787179201487
"New Jersey",2022,2035659.79166609,"Dec",8774,4.31015046616356
"New Mexico",2022,462773.875001475,"Dec",1803,3.89607127237737
"New York",2022,4415299.41666772,"Dec",17656,3.99882280539089
"North Carolina",2022,2437542.2083335,"Dec",10491,4.30392547219623
"North Dakota",2022,171631.166667852,"Dec",829,4.83012506466449
"Ohio",2022,2559835.12499858,"Dec",11173,4.36473423264172
"Oklahoma",2022,912518.875001388,"Dec",4278,4.68812220458836
"Oregon",2022,960731.541666437,"Dec",3302,3.43696428897558
"Pennsylvania",2022,2807772.49999919,"Dec",10877,3.87388935535309
"Rhode Island",2022,245437.500000713,"Dec",838,3.41431117900714
"South Carolina",2022,1168116.20833514,"Dec",5147,4.40623969025802
"South Dakota",2022,191704.500003479,"Dec",932,4.861649048317
"Tennessee",2022,1599485.74999891,"Dec",7276,4.54896206484174
"Texas",2022,7230335.66666057,"Dec",34597,4.78497840142173
"Utah",2022,848667.041667682,"Dec",3697,4.35624316544115
"Vermont",2022,137934.583333532,"Dec",407,2.95067408161053
"Virginia",2022,1956012.99999903,"Dec",8091,4.13647557557338
"Washington",2022,1777754.33333484,"Dec",6860,3.85880088793345
"West Virginia",2022,365263.041668639,"Dec",1392,3.81095222128386
"Wisconsin",2022,1266062.1666663,"Dec",4991,3.94214449448553
"Wyoming",2022,124477.124999342,"Dec",505,4.05697030681476
"Alabama",2023,1143533.0833302,"Jan",4996,4.36891601373756
"Alaska",2023,159642.666668301,"Jan",759,4.75436808868283
"Arizona",2023,1644576.49999848,"Jan",6573,3.99677363747207
"Arkansas",2023,678676.249998797,"Jan",3006,4.42921054037964
"California",2023,9042105.74999277,"Jan",33786,3.73651900720438
"Colorado",2023,1378551.91666469,"Jan",4879,3.53922107758147
"Connecticut",2023,808269.749997791,"Jan",2748,3.39985506077335
"Delaware",2023,216759.250001959,"Jan",885,4.08287074250349
"DC",2023,198545.000000057,"Jan",668,3.36447656702415
"Florida",2023,4706346.000001,"Jan",18791,3.992694119811
"Georgia",2023,2597369.16666419,"Jan",10700,4.11955302208428
"Hawaii",2023,294432.249997331,"Jan",1323,4.49339364153211
"Idaho",2023,442675.166667995,"Jan",1831,4.13621575789284
"Illinois",2023,2833701.1666679,"Jan",10078,3.55647946175303
"Indiana",2023,1532432.66666792,"Jan",6616,4.31731856407476
"Iowa",2023,695092.166667063,"Jan",2892,4.16059932579447
"Kansas",2023,647157.999999195,"Jan",2910,4.49658352365824
"Kentucky",2023,985122.666666145,"Jan",4369,4.43498068599475
"Louisiana",2023,1037200.08333485,"Jan",4861,4.68665600601449
"Maine",2023,283949.999999995,"Jan",959,3.37735516816347
"Maryland",2023,1386826.66666538,"Jan",5592,4.03222705072865
"Massachusetts",2023,1609270.50000075,"Jan",5311,3.30025312711413
"Michigan",2023,2168787.50000113,"Jan",8027,3.70114637787049
"Minnesota",2023,1255309.33333373,"Jan",5104,4.06593009744085
"Mississippi",2023,665549.91666719,"Jan",3054,4.58868662367689
"Missouri",2023,1368074.83333206,"Jan",5581,4.07945520524414
"Montana",2023,241628.416668478,"Jan",849,3.5136595757479
"Nebraska",2023,434608.249998608,"Jan",2023,4.65476667782188
"Nevada",2023,720315.583332619,"Jan",2717,3.77195782358269
"New Hampshire",2023,290282.083333095,"Jan",930,3.20378023101356
"New Jersey",2023,2035231.24999939,"Jan",8251,4.05408476309632
"New Mexico",2023,462855.750001547,"Jan",1739,3.75711007153781
"New York",2023,4408983.16666776,"Jan",16598,3.76458683840803
"North Carolina",2023,2439910.41666683,"Jan",10162,4.16490701075917
"North Dakota",2023,171715.666667909,"Jan",800,4.65886436295395
"Ohio",2023,2559218.58333185,"Jan",10651,4.16181723177919
"Oklahoma",2023,913334.416668117,"Jan",4066,4.4518195370683
"Oregon",2023,960756.749999761,"Jan",3084,3.20996964111963
"Pennsylvania",2023,2807833.99999915,"Jan",10379,3.69644359317649
"Rhode Island",2023,245370.000000751,"Jan",812,3.30928801400951
"South Carolina",2023,1169410.41666856,"Jan",4857,4.1533750091236
"South Dakota",2023,191972.000003645,"Jan",916,4.77152918124835
"Tennessee",2023,1600632.8333322,"Jan",6959,4.3476554117116
"Texas",2023,7239248.33332694,"Jan",32538,4.494665537333
"Utah",2023,849974.083334401,"Jan",3502,4.12012562343295
"Vermont",2023,137983.833333543,"Jan",391,2.83366529653405
"Virginia",2023,1956100.66666565,"Jan",7696,3.93435784320779
"Washington",2023,1778526.66666824,"Jan",6602,3.71206129417654
"West Virginia",2023,365100.750002069,"Jan",1404,3.84551387525784
"Wisconsin",2023,1266011.66666629,"Jan",4784,3.77879614063701
"Wyoming",2023,124549.916665979,"Jan",459,3.68526942680305
"Alabama",2023,1143893.45833008,"Feb",4406,3.85175731875602
"Alaska",2023,159632.666668382,"Feb",682,4.2723085082377
"Arizona",2023,1646660.41666507,"Feb",6038,3.66681553700585
"Arkansas",2023,679038.374998744,"Feb",2682,3.94970313718273
"California",2023,9036082.7916591,"Feb",30528,3.37845510094035
"Colorado",2023,1379380.0416646,"Feb",4653,3.37325454874995
"Connecticut",2023,808728.124997687,"Feb",2637,3.26067552059914
"Delaware",2023,216929.375002049,"Feb",774,3.5679815146874
"DC",2023,198741.166666736,"Feb",611,3.07435047427577
"Florida",2023,4711444.33333438,"Feb",16676,3.53946663064956
"Georgia",2023,2599074.9166641,"Feb",9548,3.67361476915594
"Hawaii",2023,294270.041663877,"Feb",1162,3.94875398606585
"Idaho",2023,443594.583334723,"Feb",1643,3.70383242204795
"Illinois",2023,2831341.58333463,"Feb",9291,3.28148325680205
"Indiana",2023,1532838.50000131,"Feb",6061,3.95410214448217
"Iowa",2023,695285.083333749,"Feb",2736,3.93507651117933
"Kansas",2023,647243.666665825,"Feb",2494,3.85326288760375
"Kentucky",2023,985031.666666123,"Feb",3916,3.97550670960036
"Louisiana",2023,1036507.62500158,"Feb",4197,4.04917426438962
"Maine",2023,284170.499999995,"Feb",878,3.08969439121941
"Maryland",2023,1386412.333332,"Feb",4889,3.52636793719958
"Massachusetts",2023,1609015.75000078,"Feb",4915,3.05466245435921
"Michigan",2023,2168094.91666785,"Feb",7617,3.5132225722417
"Minnesota",2023,1255371.83333374,"Feb",4669,3.71921678981843
"Mississippi",2023,665368.875000547,"Feb",2570,3.86251911768174
"Missouri",2023,1368389.24999867,"Feb",5013,3.66343129340198
"Montana",2023,242114.625001889,"Feb",835,3.4487796843891
"Nebraska",2023,434712.708331877,"Feb",1798,4.13606495862397
"Nevada",2023,720906.041665918,"Feb",2451,3.39988827716864
"New Hampshire",2023,290268.291666416,"Feb",874,3.01100748890762
"New Jersey",2023,2034802.70833269,"Feb",7684,3.77628748405601
"New Mexico",2023,462937.625001619,"Feb",1602,3.46050939366701
"New York",2023,4402666.9166678,"Feb",14811,3.36409732562959
"North Carolina",2023,2442278.62500015,"Feb",9015,3.69122503375283
"North Dakota",2023,171800.166667966,"Feb",725,4.2200191889289
"Ohio",2023,2558602.04166511,"Feb",9669,3.77901676092915
"Oklahoma",2023,914149.958334845,"Feb",3636,3.9774655863061
"Oregon",2023,960781.958333086,"Feb",2776,2.8893132056895
"Pennsylvania",2023,2807895.49999912,"Feb",9619,3.42569728823705
"Rhode Island",2023,245302.500000789,"Feb",675,2.75170452807382
"South Carolina",2023,1170704.62500197,"Feb",4256,3.63541743075699
"South Dakota",2023,192239.500003811,"Feb",821,4.27071439523992
"Tennessee",2023,1601779.91666548,"Feb",6341,3.9587211289304
"Texas",2023,7248160.99999332,"Feb",28953,3.99453047469926
"Utah",2023,851281.12500112,"Feb",3472,4.07855865475161
"Vermont",2023,138033.083333555,"Feb",358,2.59358112819155
"Virginia",2023,1956188.33333228,"Feb",7021,3.58912272421135
"Washington",2023,1779299.00000165,"Feb",5979,3.3603121229172
"West Virginia",2023,364938.458335498,"Feb",1304,3.57320520820855
"Wisconsin",2023,1265961.16666627,"Feb",4430,3.49931744878539
"Wyoming",2023,124622.708332616,"Feb",449,3.60287467675334
"Alabama",2023,1144253.83332995,"Mar",4911,4.29187987573373
"Alaska",2023,159622.666668463,"Mar",758,4.74869901512403
"Arizona",2023,1648744.33333167,"Mar",6434,3.90236367757432
"Arkansas",2023,679400.499998693,"Mar",2856,4.20370606145491
"California",2023,9030059.83332542,"Mar",33078,3.66309865167512
"Colorado",2023,1380208.16666451,"Mar",5253,3.80594762940341
"Connecticut",2023,809186.499997584,"Mar",2874,3.5517152102866
"Delaware",2023,217099.500002138,"Mar",900,4.14556459131014
"DC",2023,198937.333333417,"Mar",693,3.48350904472284
"Florida",2023,4716542.66666777,"Mar",18181,3.85473031517063
"Georgia",2023,2600780.66666402,"Mar",10294,3.95804234164965
"Hawaii",2023,294107.833330423,"Mar",1239,4.21274056515187
"Idaho",2023,444514.000001454,"Mar",1912,4.30132684233511
"Illinois",2023,2828982.00000136,"Mar",10644,3.76248417275009
"Indiana",2023,1533244.33333469,"Mar",6717,4.38090645695785
"Iowa",2023,695478.000000435,"Mar",3040,4.37109441276086
"Kansas",2023,647329.333332455,"Mar",2854,4.40888409197771
"Kentucky",2023,984940.666666102,"Mar",4417,4.48453409376524
"Louisiana",2023,1035815.16666831,"Mar",4354,4.20345264300833
"Maine",2023,284390.999999995,"Mar",946,3.32640625054947
"Maryland",2023,1385997.99999861,"Mar",5469,3.94589313982091
"Massachusetts",2023,1608761.00000081,"Mar",5500,3.41878004252791
"Michigan",2023,2167402.33333457,"Mar",8450,3.89867624946199
"Minnesota",2023,1255434.33333376,"Mar",5304,4.22483268074676
"Mississippi",2023,665187.833333903,"Mar",2823,4.24391406236521
"Missouri",2023,1368703.66666528,"Mar",5570,4.06954415017445
"Montana",2023,242600.833335302,"Mar",922,3.80048158666335
"Nebraska",2023,434817.166665147,"Mar",2111,4.85491411526004
"Nevada",2023,721496.49999922,"Mar",2590,3.58976100369551
"New Hampshire",2023,290254.499999737,"Mar",1006,3.46592387026182
"New Jersey",2023,2034374.16666598,"Mar",8363,4.11084653798255
"New Mexico",2023,463019.500001691,"Mar",1811,3.91128235418462
"New York",2023,4396350.66666782,"Mar",17026,3.87275749614048
"North Carolina",2023,2444646.83333349,"Mar",9801,4.00916805910794
"North Dakota",2023,171884.666668023,"Mar",816,4.74736936003731
"Ohio",2023,2557985.49999838,"Mar",10896,4.25960194067046
"Oklahoma",2023,914965.500001576,"Mar",3965,4.33349672746477
"Oregon",2023,960807.166666411,"Mar",3140,3.26808553155828
"Pennsylvania",2023,2807956.99999908,"Mar",10822,3.8540476225254
"Rhode Island",2023,245235.000000827,"Mar",796,3.24586620995092
"South Carolina",2023,1171998.83333539,"Mar",4821,4.11348532342811
"South Dakota",2023,192507.000003978,"Mar",921,4.78424161189448
"Tennessee",2023,1602926.99999876,"Mar",6865,4.28279017073472
"Texas",2023,7257073.66665972,"Mar",31401,4.32695070249345
"Utah",2023,852588.166667842,"Mar",3961,4.6458538305554
"Vermont",2023,138082.333333567,"Mar",412,2.98372710001017
"Virginia",2023,1956275.9999989,"Mar",7658,3.91458056020946
"Washington",2023,1780071.33333506,"Mar",6695,3.76108522991411
"West Virginia",2023,364776.166668927,"Mar",1387,3.80233174953793
"Wisconsin",2023,1265910.66666626,"Mar",5148,4.06663766690356
"Wyoming",2023,124695.499999253,"Mar",536,4.29847107556576
"Alabama",2023,1144614.20832983,"Apr",4377,3.82399586528524
"Alaska",2023,159612.666668543,"Apr",712,4.46079885049826
"Arizona",2023,1650828.24999826,"Apr",5976,3.62000105099139
"Arkansas",2023,679762.62499864,"Apr",2666,3.92195731562225
"California",2023,9024036.87499175,"Apr",30921,3.42651525346612
"Colorado",2023,1381036.29166441,"Apr",5101,3.69360315205933
"Connecticut",2023,809644.87499748,"Apr",2787,3.44224991235654
"Delaware",2023,217269.625002228,"Apr",809,3.7234841271149
"DC",2023,199133.500000096,"Apr",610,3.06327162431085
"Florida",2023,4721641.00000116,"Apr",16950,3.58985361233432
"Georgia",2023,2602486.41666393,"Apr",9314,3.57888515396726
"Hawaii",2023,293945.62499697,"Apr",1198,4.07558370706266
"Idaho",2023,445433.416668182,"Apr",1773,3.98039287950587
"Illinois",2023,2826622.41666809,"Apr",9759,3.45253046266559
"Indiana",2023,1533650.16666808,"Apr",6121,3.99113183242964
"Iowa",2023,695670.916667121,"Apr",2881,4.14132592146088
"Kansas",2023,647414.999999085,"Apr",2642,4.08084458964302
"Kentucky",2023,984849.66666608,"Apr",3942,4.00264135067892
"Louisiana",2023,1035122.70833503,"Apr",4007,3.87103863893117
"Maine",2023,284611.499999995,"Apr",966,3.39410037893766
"Maryland",2023,1385583.66666522,"Apr",5178,3.73705328994117
"Massachusetts",2023,1608506.25000083,"Apr",5389,3.35031337304235
"Michigan",2023,2166709.75000129,"Apr",7886,3.63961993524758
"Minnesota",2023,1255496.83333378,"Apr",5007,3.98806262752944
"Mississippi",2023,665006.79166726,"Apr",2548,3.83153981572402
"Missouri",2023,1369018.08333188,"Apr",5163,3.77131614465925
"Montana",2023,243087.041668714,"Apr",904,3.71883253749082
"Nebraska",2023,434921.624998417,"Apr",1957,4.49966128956481
"Nevada",2023,722086.95833252,"Apr",2468,3.41787089701666
"New Hampshire",2023,290240.708333058,"Apr",969,3.33860816963019
"New Jersey",2023,2033945.62499928,"Apr",7726,3.79852829153322
"New Mexico",2023,463101.375001763,"Apr",1599,3.45280771406458
"New York",2023,4390034.41666786,"Apr",16008,3.64644066097105
"North Carolina",2023,2447015.04166682,"Apr",9243,3.77725508123727
"North Dakota",2023,171969.16666808,"Apr",826,4.8031866177166
"Ohio",2023,2557368.95833165,"Apr",10120,3.95719200666375
"Oklahoma",2023,915781.041668304,"Apr",3665,4.00204834260749
"Oregon",2023,960832.374999735,"Apr",3077,3.20243164162828
"Pennsylvania",2023,2808018.49999904,"Apr",9907,3.5281106588163
"Rhode Island",2023,245167.500000865,"Apr",780,3.18149836335259
"South Carolina",2023,1173293.04166881,"Apr",4372,3.72626432164089
"South Dakota",2023,192774.500004144,"Apr",912,4.73091617397735
"Tennessee",2023,1604074.08333205,"Apr",6331,3.9468251907973
"Texas",2023,7265986.3333261,"Apr",28877,3.97427116915333
"Utah",2023,853895.208334561,"Apr",3613,4.2311983540074
"Vermont",2023,138131.583333578,"Apr",446,3.22880538423238
"Virginia",2023,1956363.66666552,"Apr",7045,3.60106871745768
"Washington",2023,1780843.66666846,"Apr",6521,3.66174758742257
"West Virginia",2023,364613.875002357,"Apr",1198,3.28566761205195
"Wisconsin",2023,1265860.16666624,"Apr",4846,3.82822694607918
"Wyoming",2023,124768.29166589,"Apr",498,3.99139872279061
"Alabama",2023,1144974.5833297,"May",4639,4.05161832196249
"Alaska",2023,159602.666668624,"May",767,4.80568411549469
"Arizona",2023,1652912.16666486,"May",6173,3.73462070429035
"Arkansas",2023,680124.749998587,"May",2887,4.24480950003069
"California",2023,9018013.91665808,"May",32782,3.63516848642749
"Colorado",2023,1381864.41666432,"May",5276,3.8180301456316
"Connecticut",2023,810103.249997376,"May",2934,3.62176055954535
"Delaware",2023,217439.750002317,"May",900,4.13907760651128
"DC",2023,199329.666666776,"May",687,3.44655169242054
"Florida",2023,4726739.33333454,"May",18001,3.80833355312212
"Georgia",2023,2604192.16666385,"May",10132,3.89064990276037
"Hawaii",2023,293783.416663516,"May",1213,4.12889200410282
"Idaho",2023,446352.833334909,"May",1850,4.1447031626926
"Illinois",2023,2824262.83333482,"May",10501,3.7181383673136
"Indiana",2023,1534056.00000147,"May",6586,4.29319399030655
"Iowa",2023,695863.833333806,"May",3125,4.49082112089153
"Kansas",2023,647500.666665715,"May",2802,4.32740867191506
"Kentucky",2023,984758.666666059,"May",4333,4.40006282419382
"Louisiana",2023,1034430.25000176,"May",4613,4.45945968806706
"Maine",2023,284831.999999995,"May",989,3.47222222222228
"Maryland",2023,1385169.33333183,"May",5516,3.98218460896189
"Massachusetts",2023,1608251.50000086,"May",5732,3.56411916917033
"Michigan",2023,2166017.16666801,"May",8432,3.89285926711789
"Minnesota",2023,1255559.3333338,"May",5278,4.20370416584432
"Mississippi",2023,664825.750000618,"May",2787,4.19207589356671
"Missouri",2023,1369332.49999849,"May",5657,4.13120991432412
"Montana",2023,243573.250002126,"May",961,3.94542504150852
"Nebraska",2023,435026.083331686,"May",1994,4.58363320362028
"Nevada",2023,722677.41666582,"May",2558,3.53961524327371
"New Hampshire",2023,290226.916666379,"May",1012,3.48692675243252
"New Jersey",2023,2033517.08333258,"May",8586,4.22224139171186
"New Mexico",2023,463183.250001835,"May",1773,3.82785862829231
"New York",2023,4383718.16666789,"May",17388,3.96649586923987
"North Carolina",2023,2449383.25000014,"May",9980,4.07449507952642
"North Dakota",2023,172053.666668137,"May",858,4.98681612903338
"Ohio",2023,2556752.41666491,"May",10551,4.12671947867481
"Oklahoma",2023,916596.583335033,"May",4003,4.36724298647841
"Oregon",2023,960857.58333306,"May",3295,3.42922828227069
"Pennsylvania",2023,2808079.99999901,"May",10621,3.78229964958397
"Rhode Island",2023,245100.000000903,"May",837,3.41493268052597
"South Carolina",2023,1174587.25000222,"May",4730,4.02694648693917
"South Dakota",2023,193042.00000431,"May",1061,5.49621325916802
"Tennessee",2023,1605221.16666533,"May",6821,4.24925869509302
"Texas",2023,7274898.99999248,"May",31653,4.35098824052853
"Utah",2023,855202.250001279,"May",3901,4.56149407931769
"Vermont",2023,138180.83333359,"May",457,3.30726041358234
"Virginia",2023,1956451.33333214,"May",7753,3.96278704607256
"Washington",2023,1781616.00000187,"May",6996,3.92677209903406
"West Virginia",2023,364451.583335786,"May",1407,3.86059510874361
"Wisconsin",2023,1265809.66666623,"May",5204,4.11120260576443
"Wyoming",2023,124841.083332527,"May",510,4.08519364287767
"Alabama",2023,1145334.95832958,"Jun",4824,4.21186829662092
"Alaska",2023,159592.666668705,"Jun",776,4.86237880598163
"Arizona",2023,1654996.08333146,"Jun",6175,3.73112665473498
"Arkansas",2023,680486.874998535,"Jun",2940,4.32043601135779
"California",2023,9011990.9583244,"Jun",32647,3.62261792660188
"Colorado",2023,1382692.54166423,"Jun",5249,3.79621632563536
"Connecticut",2023,810561.624997274,"Jun",2884,3.55802681876249
"Delaware",2023,217609.875002406,"Jun",888,4.0806971650077
"DC",2023,199525.833333456,"Jun",638,3.19758093145636
"Florida",2023,4731837.66666793,"Jun",18143,3.83423973476587
"Georgia",2023,2605897.91666376,"Jun",10601,4.06807954072586
"Hawaii",2023,293621.208330062,"Jun",1233,4.19928794317192
"Idaho",2023,447272.25000164,"Jun",1946,4.35081765075492
"Illinois",2023,2821903.25000154,"Jun",10759,3.81267500932009
"Indiana",2023,1534461.83333485,"Jun",6701,4.36700337175327
"Iowa",2023,696056.750000493,"Jun",3111,4.46946315799365
"Kansas",2023,647586.333332345,"Jun",2943,4.54456780280697
"Kentucky",2023,984667.666666037,"Jun",4472,4.54163384397666
"Louisiana",2023,1033737.79166849,"Jun",4419,4.27477841635989
"Maine",2023,285052.499999996,"Jun",983,3.4484875593093
"Maryland",2023,1384754.99999844,"Jun",5668,4.09314283032478
"Massachusetts",2023,1607996.75000089,"Jun",5955,3.70336569398956
"Michigan",2023,2165324.58333473,"Jun",8631,3.98600748655786
"Minnesota",2023,1255621.83333381,"Jun",5354,4.26402270003902
"Mississippi",2023,664644.708333974,"Jun",2990,4.49864410640514
"Missouri",2023,1369646.9166651,"Jun",5634,4.11346890315207
"Montana",2023,244059.458335539,"Jun",956,3.91707826658236
"Nebraska",2023,435130.541664956,"Jun",2124,4.88129376502247
"Nevada",2023,723267.874999121,"Jun",2638,3.64733467527948
"New Hampshire",2023,290213.1249997,"Jun",1066,3.6731626111021
"New Jersey",2023,2033088.54166588,"Jun",8658,4.25854547038358
"New Mexico",2023,463265.125001908,"Jun",1757,3.79264465459766
"New York",2023,4377401.91666791,"Jun",17446,3.98546908237293
"North Carolina",2023,2451751.45833348,"Jun",9969,4.06607283381661
"North Dakota",2023,172138.166668195,"Jun",820,4.76361527412217
"Ohio",2023,2556135.87499818,"Jun",10805,4.22708358569072
"Oklahoma",2023,917412.125001763,"Jun",4052,4.41677179707235
"Oregon",2023,960882.791666385,"Jun",3250,3.38230638344951
"Pennsylvania",2023,2808141.49999897,"Jun",10808,3.84880890083493
"Rhode Island",2023,245032.500000941,"Jun",900,3.67298215541425
"South Carolina",2023,1175881.45833564,"Jun",4972,4.22831737396168
"South Dakota",2023,193309.500004476,"Jun",928,4.80059179698106
"Tennessee",2023,1606368.24999861,"Jun",6990,4.35143062620046
"Texas",2023,7283811.66665888,"Jun",32206,4.4215860422944
"Utah",2023,856509.291668002,"Jun",3915,4.57087860935608
"Vermont",2023,138230.083333601,"Jun",438,3.16863007991495
"Virginia",2023,1956538.99999876,"Jun",7886,4.03058666349354
"Washington",2023,1782388.33333528,"Jun",6913,3.87850384268624
"West Virginia",2023,364289.291669215,"Jun",1468,4.029764348201
"Wisconsin",2023,1265759.16666621,"Jun",5207,4.11373674955428
"Wyoming",2023,124913.874999164,"Jun",544,4.35500059543938
"Alabama",2023,1145695.33332946,"Jul",4899,4.27600589570634
"Alaska",2023,159582.666668786,"Jul",771,4.83135177581794
"Arizona",2023,1657079.99999805,"Jul",6604,3.98532358124397
"Arkansas",2023,680848.999998483,"Jul",2992,4.3945133208783
"California",2023,9005967.99999073,"Jul",34263,3.80447720889473
"Colorado",2023,1383520.66666414,"Jul",5259,3.80117198587296
"Connecticut",2023,811019.99999717,"Jul",3054,3.76562846786844
"Delaware",2023,217780.000002496,"Jul",854,3.92138855721468
"DC",2023,199722.000000136,"Jul",700,3.50487177176036
"Florida",2023,4736936.00000132,"Jul",18866,3.98274327539886
"Georgia",2023,2607603.66666367,"Jul",10819,4.1490200900977
"Hawaii",2023,293458.999996608,"Jul",1206,4.1096030451066
"Idaho",2023,448191.666668368,"Jul",1957,4.36643549075189
"Illinois",2023,2819543.66666827,"Jul",10902,3.86658313856952
"Indiana",2023,1534867.66666824,"Jul",6877,4.48051656135803
"Iowa",2023,696249.666667179,"Jul",3179,4.56589087534835
"Kansas",2023,647671.999998975,"Jul",2927,4.51926283675168
"Kentucky",2023,984576.666666016,"Jul",4485,4.55525725100429
"Louisiana",2023,1033045.33333522,"Jul",4820,4.66581653724574
"Maine",2023,285272.999999996,"Jul",1068,3.74378227171872
"Maryland",2023,1384340.66666505,"Jul",5791,4.18321887050449
"Massachusetts",2023,1607742.00000092,"Jul",5932,3.68964672192219
"Michigan",2023,2164632.00000145,"Jul",8845,4.08614489668178
"Minnesota",2023,1255684.33333383,"Jul",5305,4.22478791776852
"Mississippi",2023,664463.666667331,"Jul",2954,4.44569078519524
"Missouri",2023,1369961.3333317,"Jul",5916,4.31837005619164
"Montana",2023,244545.66666895,"Jul",1035,4.23233833622215
"Nebraska",2023,435234.999998226,"Jul",2039,4.68482543914968
"Nevada",2023,723858.333332421,"Jul",2656,3.66922625283955
"New Hampshire",2023,290199.333333021,"Jul",1084,3.73536350876466
"New Jersey",2023,2032659.99999918,"Jul",8916,4.38637056861629
"New Mexico",2023,463347.00000198,"Jul",1864,4.02290292155131
"New York",2023,4371085.66666795,"Jul",17803,4.07290118694267
"North Carolina",2023,2454119.6666668,"Jul",10495,4.27648257847766
"North Dakota",2023,172222.666668252,"Jul",839,4.87160033130915
"Ohio",2023,2555519.33333145,"Jul",11189,4.37836640641404
"Oklahoma",2023,918227.666668492,"Jul",4187,4.55987131730767
"Oregon",2023,960907.999999709,"Jul",3395,3.53311659388935
"Pennsylvania",2023,2808202.99999894,"Jul",11035,3.92955922346219
"Rhode Island",2023,244965.00000098,"Jul",854,3.48621231603121
"South Carolina",2023,1177175.66666906,"Jul",4802,4.07925523434217
"South Dakota",2023,193577.000004642,"Jul",989,5.1090780411737
"Tennessee",2023,1607515.33333189,"Jul",7282,4.52997234241406
"Texas",2023,7292724.33332526,"Jul",33162,4.54727184029993
"Utah",2023,857816.33333472,"Jul",3956,4.61170981044536
"Vermont",2023,138279.333333613,"Jul",424,3.06625718954731
"Virginia",2023,1956626.66666539,"Jul",7944,4.06004892774905
"Washington",2023,1783160.66666868,"Jul",7034,3.94468099901563
"West Virginia",2023,364127.000002645,"Jul",1456,3.99860488233343
"Wisconsin",2023,1265708.6666662,"Jul",5338,4.21740021268874
"Wyoming",2023,124986.666665801,"Jul",514,4.11243866015223
"Alabama",2023,1146055.70832933,"Aug",5159,4.50152637651494
"Alaska",2023,159572.666668866,"Aug",738,4.62485220937897
"Arizona",2023,1659163.91666465,"Aug",7166,4.31904281911189
"Arkansas",2023,681211.12499843,"Aug",3197,4.69311184547576
"California",2023,8999945.04165706,"Aug",35953,3.99480217196753
"Colorado",2023,1384348.79166404,"Aug",5558,4.01488413430769
"Connecticut",2023,811478.374997066,"Aug",3149,3.88057167883419
"Delaware",2023,217950.125002585,"Aug",966,4.43220668026019
"DC",2023,199918.166666816,"Aug",677,3.38638559610388
"Florida",2023,4742034.3333347,"Aug",19380,4.08685358175625
"Georgia",2023,2609309.41666359,"Aug",11234,4.30535371859595
"Hawaii",2023,293296.791663155,"Aug",1320,4.50056065228287
"Idaho",2023,449111.083335096,"Aug",1963,4.37085628219811
"Illinois",2023,2817184.083335,"Aug",11037,3.91774185623481
"Indiana",2023,1535273.50000162,"Aug",7054,4.59462108868064
"Iowa",2023,696442.583333865,"Aug",3291,4.72544338722944
"Kansas",2023,647757.666665605,"Aug",3013,4.65143085918181
"Kentucky",2023,984485.666665994,"Aug",4637,4.71007365267532
"Louisiana",2023,1032352.87500195,"Aug",5075,4.91595473107044
"Maine",2023,285493.499999996,"Aug",1040,3.64281498527993
"Maryland",2023,1383926.33333166,"Aug",5819,4.20470357406333
"Massachusetts",2023,1607487.25000094,"Aug",6018,3.74373109335484
"Michigan",2023,2163939.41666817,"Aug",8841,4.08560421419401
